"Location Properties"
"Location Name = PNNL TANK"
"Location ID = 7582ecd6-5f37-414a-9151-e2a0240a02a7"
"Latitude = 48.07961068916916 °"
"Longitude = -123.04619712913058 °"
""
"Report Properties"
"Start Time = 2024-07-22 13:35:36"
"Duration = 2.22:00:00"
"Readings = 71"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 669249"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = PNNL_TANK_7_22"
"Log Type = Linear"
"Log File Number = 14"
"Log ID = 6600e095-c54f-4df5-ab54-62c790b65907"
"Interval = 01:00:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (661921)","Specific Conductivity (µS/cm) (661921)","Salinity (PSU) (661921)","Resistivity (Ω⋅cm) (661921)","Density (g/cm³) (661921)","Total Dissolved Solids (ppt) (661921)","pH (pH) (1111222)","pH mV (mV) (1111222)","ORP (mV) (1111222)","RDO Concentration (mg/L) (662696)","RDO Saturation (%Sat) (662696)","Oxygen Partial Pressure (Torr) (662696)","Temperature (°C) (669249)","External Voltage (V) (669249)","Battery Capacity (%) (669249)","Barometric Pressure (mm Hg) (669249)","Pressure (psi) (661661)","Depth (ft) (661661)"
"2024-07-25 00:35:36","49555.965","53251.227","35.569042","20.179205","1.0248284","34.6133","8.23885","-77.26669","276.96277","7.3625264","101.95628","151.94875","21.36686","0","93","763.14526","15.267715","34.99262"
"2024-07-25 01:35:36","49561.336","53275.164","35.586246","20.17702","1.0248463","34.628857","8.238758","-77.25716","279.4328","7.3656096","101.978806","151.98627","21.350245","0","93","763.14526","15.270363","34.997154"
"2024-07-25 02:35:36","49513.91","53247.05","35.56419","20.196344","1.0248353","34.610584","8.238938","-77.261925","278.5125","7.3672767","101.95068","151.94934","21.32933","0","93","763.14526","15.278035","35.015015"
"2024-07-25 03:35:36","49499.8","53259.152","35.57212","20.2021","1.0248481","34.61845","8.239054","-77.261925","278.4314","7.375566","102.0246","152.06546","21.304398","0.009","93","763.14526","15.280776","35.017418"
"2024-07-25 04:35:36","49470.742","53258.26","35.57017","20.213968","1.0248544","34.61787","8.239014","-77.25239","278.96545","7.3687277","101.87815","151.85374","21.276646","0","93","763.14526","15.285203","35.030823"
"2024-07-25 05:35:36","49453.48","53274.895","35.581158","20.221024","1.0248716","34.62868","8.238911","-77.23808","283.59082","7.379336","101.97272","152.00235","21.2445","0","93","763.14526","15.29276","35.044617"
"2024-07-25 06:35:36","49417.02","53265.13","35.572575","20.235943","1.0248724","34.622334","8.239035","-77.23808","281.1637","7.384846","101.99437","152.041","21.217571","0","92","763.14526","15.296083","35.055115"
"2024-07-25 07:35:36","49373.168","53246.727","35.55754","20.253916","1.0248681","34.610374","8.239324","-77.24762","284.42047","7.3870544","101.96767","152.00742","21.191236","0","92","763.14526","15.306013","35.077045"
"2024-07-25 08:35:36","49364.562","53258.152","35.56524","20.257446","1.0248792","34.617798","8.23941","-77.24762","285.82715","7.398482","102.09552","152.20248","21.172361","0","92","763.14526","15.315311","35.093277"
"2024-07-25 09:35:36","49355.19","53256.81","35.563858","20.261293","1.0248804","34.61693","8.239196","-77.233315","275.6419","7.3988223","102.08479","152.1884","21.164375","0","92","763.14526","15.316984","35.10149"
"2024-07-25 10:35:36","49354.566","53251.836","35.560314","20.261549","1.0248766","34.613693","8.238927","-77.21901","275.17462","7.404695","102.17074","152.31558","21.168291","0","92","763.14526","15.326676","35.12342"
"2024-07-25 11:35:36","49370.65","53260.73","35.567337","20.25495","1.0248798","34.619473","8.238808","-77.21424","275.3177","7.4181767","102.37527","152.61868","21.175997","0","92","763.14526","15.332373","35.13354"
""
"Log Notes"
"2024-07-22 13:35:36 Started"
