"Location Properties"
"Location Name = PNNL TANK"
"Location ID = 7582ecd6-5f37-414a-9151-e2a0240a02a7"
"Latitude = 48.07961068916916 °"
"Longitude = -123.04619712913058 °"
""
"Report Properties"
"Start Time = 2024-07-08 11:19:51"
"Duration = 14.01:00:01"
"Readings = 338"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 669249"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = PNNL_TANK_7_08"
"Log Type = Linear"
"Log File Number = 13"
"Log ID = 5864dc6a-e557-46c5-9a75-e92ca77a2384"
"Interval = 01:00:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (661921)","Specific Conductivity (µS/cm) (661921)","Salinity (PSU) (661921)","Resistivity (Ω⋅cm) (661921)","Density (g/cm³) (661921)","Total Dissolved Solids (ppt) (661921)","pH (pH) (1111222)","pH mV (mV) (1111222)","ORP (mV) (1111222)","RDO Concentration (mg/L) (662696)","RDO Saturation (%Sat) (662696)","Oxygen Partial Pressure (Torr) (662696)","Temperature (°C) (669249)","External Voltage (V) (669249)","Battery Capacity (%) (669249)","Barometric Pressure (mm Hg) (669249)","Pressure (psi) (661661)","Depth (ft) (661661)"
"2024-07-09 07:19:51","64.68871","69.39509","0.031934284","15458.647","0.9979208","0.045106806","8.741182","-105.90553","159.53685","6.956886","100.18381","149.28778","21.449217","0","96","763.14526","15.035019","34.48002"
"2024-07-09 08:19:51","71.19823","76.38897","0.035334226","14045.294","0.997925","0.04965283","8.739468","-105.8054","162.07362","6.9494905","100.06532","149.11287","21.442331","0","96","763.14526","15.0365305","34.48309"
"2024-07-09 09:19:51","76.07795","81.63027","0.037880663","13144.413","0.99792767","0.053059675","8.734635","-105.52883","169.14989","6.942928","99.96463","148.96364","21.438852","0","96","763.14526","15.037548","34.48558"
"2024-07-09 10:19:51","77.38727","83.041084","0.038565885","12922.022","0.997929","0.053976707","8.741605","-105.92461","173.07903","6.9296165","99.766914","148.66983","21.435366","0","96","763.14526","15.037465","34.48517"
"2024-07-09 11:19:51","74.20443","79.62859","0.036908332","13476.284","0.99792814","0.051758587","8.7007675","-103.59764","172.39238","6.9278045","99.73779","148.62683","21.433594","0","96","763.14526","15.03479","34.478535"
"2024-07-09 12:19:51","74.10194","79.514206","0.036852755","13494.924","0.9979275","0.051684234","8.65488","-100.98457","97.10932","6.920648","99.63948","148.47969","21.436298","0","96","763.14526","15.034104","34.478104"
"2024-07-09 13:19:51","73.78317","79.15332","0.03667741","13553.226","0.9979248","0.05144966","8.7036085","-103.764534","157.83453","6.9132385","99.55307","148.34824","21.447912","0","96","763.14526","15.028799","34.46594"
"2024-07-09 14:19:51","75.41766","80.87465","0.0375136","13259.493","0.9979211","0.05256852","8.707338","-103.98388","170.76636","6.8988285","99.37955","148.08511","21.467297","0","96","763.14526","15.024381","34.46163"
"2024-07-09 15:19:51","70.7971","75.888504","0.03509095","14124.873","0.99791485","0.04932753","8.720856","-104.76112","174.82901","6.891709","99.31203","147.9798","21.487402","0","96","763.14526","15.020259","34.452835"
"2024-07-09 16:19:51","75.63545","81.044266","0.037595943","13221.313","0.9979126","0.052678775","8.739403","-105.82447","174.60966","6.8825884","99.21271","147.82748","21.505814","0","96","763.14526","15.019668","34.450783"
"2024-07-09 17:19:51","72.55033","77.712265","0.035977155","13783.534","0.99790776","0.050512973","8.7116","-104.24614","182.8351","6.87095","99.07352","147.61626","21.52232","0","96","763.14526","15.01429","34.4389"
"2024-07-09 18:19:51","78.06483","83.59058","0.038832624","12809.866","0.9979062","0.05433388","8.721956","-104.842186","182.67775","6.8643947","99.00805","147.51482","21.539003","0","96","763.14526","15.006918","34.416626"
"2024-07-09 19:19:51","70.36406","75.32165","0.034815356","14211.801","0.99789983","0.04895907","8.713997","-104.39396","188.30443","6.8590784","98.95755","147.43607","21.553984","0","96","763.14526","15.001759","34.404823"
"2024-07-09 20:19:51","76.88258","82.27156","0.038191978","13006.847","0.9978987","0.053476516","8.706532","-103.97434","192.17635","6.8478074","98.82355","147.23254","21.570562","0","96","763.14526","14.99956","34.40021"
"2024-07-09 21:19:51","73.67168","78.815994","0.036513325","13573.737","0.9978947","0.051230397","8.69809","-103.497505","193.13956","6.84575","98.815155","147.21716","21.582726","0","96","763.14526","15.003502","34.40866"
"2024-07-09 22:19:51","76.52347","81.86051","0.037992306","13067.887","0.99789494","0.053209335","8.6970625","-103.440285","194.46516","6.847476","98.84666","147.26323","21.586555","0","96","763.14526","15.012593","34.42903"
"2024-07-09 23:19:51","82.90936","88.691154","0.04130903","12061.364","0.99789745","0.05764925","8.704339","-103.85513","196.70152","6.8502245","98.88696","147.32321","21.586905","0","96","763.14526","15.022781","34.452316"
"2024-07-10 00:19:51","81.5038","87.19055","0.040580567","12269.366","0.9978972","0.05667386","8.719157","-104.699135","199.98216","6.8502355","98.8841","147.31932","21.585232","0","96","763.14526","15.024815","34.459026"
"2024-07-10 01:19:51","77.377075","82.78901","0.038443286","12923.725","0.9978973","0.053812858","8.710421","-104.198456","201.82753","6.8522854","98.90023","147.34515","21.577477","0","96","763.14526","15.032025","34.47291"
"2024-07-10 02:19:51","79.96303","85.57783","0.039797585","12505.779","0.9979012","0.05562559","8.751831","-106.55403","194.21721","6.85485","98.91548","147.37082","21.564898","0","96","763.14526","15.034246","34.477665"
"2024-07-10 03:19:51","77.012085","82.453064","0.038280174","12984.975","0.9979044","0.053594492","8.727776","-105.17597","202.32344","6.8568797","98.91022","147.36761","21.54509","0","96","763.14526","15.045876","34.509907"
"2024-07-10 04:19:51","82.929535","88.828735","0.0413759","12058.43","0.9979117","0.057738677","8.723646","-104.932785","207.74507","6.858917","98.901436","147.3597","21.522987","0","96","763.14526","15.0564575","34.534184"
"2024-07-10 05:19:51","74.06089","79.37563","0.03678536","13502.403","0.99791455","0.05159416","8.679637","-102.415085","209.56183","6.8675046","98.9754","147.47656","21.494408","0","96","763.14526","15.066466","34.55084"
"2024-07-10 06:19:51","81.93902","87.871185","0.04091113","12204.198","0.99792415","0.05711627","8.648595","-100.63648","215.0407","6.876422","99.05354","147.59978","21.465458","0","96","763.14526","15.070071","34.558506"
"2024-07-10 07:19:51","79.77294","85.59987","0.039808434","12535.579","0.99792975","0.055639915","8.710546","-104.15554","214.08702","6.874436","98.973595","147.48749","21.436037","0","96","763.14526","15.076078","34.57857"
"2024-07-10 08:19:51","80.13524","86.03266","0.04001859","12478.904","0.9979355","0.05592123","8.708105","-104.00772","213.94395","6.8856664","99.09171","147.66931","21.411064","0","96","763.14526","15.087062","34.604332"
"2024-07-10 09:19:51","75.63018","81.2242","0.03768347","13222.234","0.9979374","0.05279573","8.702685","-103.69301","208.10747","6.886248","99.07058","147.64177","21.394173","0","96","763.14526","15.093843","34.612053"
"2024-07-10 10:19:51","77.883316","83.6585","0.03886578","12839.721","0.9979401","0.05437803","8.649491","-100.660324","179.3542","6.8880997","99.082504","147.66148","21.385715","0","96","763.14526","15.102843","34.638462"
"2024-07-10 11:19:51","82.903656","89.05213","0.041484453","12062.194","0.99794227","0.05788389","8.69462","-103.23048","188.05647","6.888474","99.08695","147.66823","21.385155","0","96","763.14526","15.109342","34.64745"
"2024-07-10 12:19:51","87.04842","93.49464","0.04364049","11487.858","0.9979428","0.060771514","8.701202","-103.60718","211.11632","6.8918447","99.14418","147.75237","21.390186","0","96","763.14526","15.104133","34.63586"
"2024-07-10 13:19:51","77.11815","82.80459","0.038451064","12967.116","0.99793565","0.053822983","8.71476","-104.38442","216.43782","6.883833","99.054","147.61462","21.404552","0","96","763.14526","15.105795","34.63965"
"2024-07-10 14:19:51","86.12429","92.43306","0.04312533","11611.126","0.9979344","0.06008149","8.572402","-96.28296","150.35773","6.8826704","99.075645","147.64175","21.42658","0","96","763.14526","15.104426","34.638134"
"2024-07-10 15:19:51","75.31542","80.79524","0.037475057","13277.493","0.9979251","0.052516907","8.638816","-100.073814","175.07219","6.879099","99.063446","147.61835","21.44903","0","96","763.14526","15.102555","34.63222"
"2024-07-10 16:19:51","83.25595","89.2512","0.041581005","12011.153","0.99792063","0.05801328","8.701048","-103.63102","208.17424","6.868147","98.964874","147.46352","21.483105","0","96","763.14526","15.099982","34.63242"
"2024-07-10 17:19:51","81.32776","87.13731","0.04055481","12295.925","0.9979141","0.05663925","8.713857","-104.37012","216.02774","6.8657894","98.9766","147.47487","21.509361","0","96","763.14526","15.097096","34.619835"
"2024-07-10 18:19:51","78.137276","83.69111","0.038881462","12797.989","0.9979092","0.054399222","8.700618","-103.62148","220.28113","6.86132","98.940475","147.41727","21.525599","0","96","763.14526","15.096899","34.61943"
"2024-07-10 19:19:51","82.48565","88.32727","0.041132458","12123.321","0.99790823","0.057412725","8.700461","-103.616714","219.54204","6.8720627","99.115906","147.67589","21.537374","0","96","763.14526","15.104259","34.643238"
