Cruise namePNNL Tank
cast nameCast 176
cruise start date15/08/2023
cruise end date15/08/2023
11/07/2024 14:59:00.000,21.8527,32.2178,1.84,8.558,56.227,21.3285
11/07/2024 15:00:00.000,21.8515,32.2181,1.72,8.592,56.099,21.3290
11/07/2024 15:01:00.000,21.8489,32.2204,1.66,8.608,56.054,21.3298
11/07/2024 15:02:00.000,21.8500,32.2195,1.61,8.618,56.036,21.3291
11/07/2024 15:03:00.000,21.8491,32.2190,1.59,8.624,56.108,21.3306
11/07/2024 15:04:00.000,21.8496,32.2212,1.57,8.629,55.999,21.3307
11/07/2024 15:05:00.000,21.8508,32.2194,1.54,8.633,55.989,21.3311
11/07/2024 15:06:00.000,21.8538,32.2206,1.53,8.636,55.938,21.3323
11/07/2024 15:07:00.000,21.8548,32.2194,1.52,8.638,55.879,21.3318
11/07/2024 15:08:00.000,21.8526,32.2170,1.51,8.640,55.952,21.3304
11/07/2024 15:09:00.000,21.8509,32.2206,1.51,8.642,55.957,21.3318
11/07/2024 15:10:00.000,21.8538,32.2189,1.50,8.643,55.833,21.3312
11/07/2024 15:11:00.000,21.8545,32.2201,1.49,8.645,55.977,21.3334
11/07/2024 15:12:00.000,21.8552,32.2175,1.49,8.646,56.086,21.3336
11/07/2024 15:13:00.000,21.8548,32.2207,1.49,8.647,56.051,21.3336
11/07/2024 15:14:00.000,21.8542,32.2189,1.49,8.648,56.071,21.3328
11/07/2024 15:15:00.000,21.8586,32.2214,1.49,8.649,56.081,21.3348
11/07/2024 15:16:00.000,21.8595,32.2194,1.48,8.650,55.928,21.3345
11/07/2024 15:17:00.000,21.8570,32.2168,1.48,8.651,55.985,21.3346
11/07/2024 15:18:00.000,21.8527,32.2186,1.48,8.651,56.082,21.3350
11/07/2024 15:19:00.000,21.8536,32.2210,1.47,8.652,56.151,21.3345
11/07/2024 15:20:00.000,21.8516,32.2177,1.48,8.653,56.126,21.3352
11/07/2024 15:21:00.000,21.8533,32.2213,1.47,8.653,56.088,21.3358
11/07/2024 15:22:00.000,21.8553,32.2211,1.47,8.654,56.088,21.3356
11/07/2024 15:23:00.000,21.8570,32.2185,1.47,8.655,56.056,21.3359
11/07/2024 15:24:00.000,21.8572,32.2205,1.47,8.656,55.894,21.3364
11/07/2024 15:25:00.000,21.8572,32.2184,1.47,8.657,56.058,21.3366
11/07/2024 15:26:00.000,21.8547,32.2186,1.47,8.657,55.852,21.3368
11/07/2024 15:27:00.000,21.8542,32.2179,1.46,8.658,55.987,21.3370
11/07/2024 15:28:00.000,21.8516,32.2192,1.46,8.659,56.031,21.3363
11/07/2024 15:29:00.000,21.8537,32.2191,1.46,8.659,55.924,21.3369
11/07/2024 15:30:00.000,21.8510,32.2193,1.46,8.660,55.953,21.3375
