Cruise namePNNL Tank
cast nameCast 165
cruise start date15/08/2023
cruise end date15/08/2023
26/06/2024 10:26:16.000,19.6145,31.5118,1.64,7.848,56.688,19.2864
26/06/2024 10:27:16.000,19.6126,31.5144,1.64,7.861,56.856,19.2860
26/06/2024 10:28:16.000,19.5844,31.4773,1.58,7.866,58.505,19.2835
26/06/2024 10:29:16.000,19.5270,31.5251,1.60,7.870,56.677,19.2811
26/06/2024 10:30:16.000,19.5736,31.5207,1.59,7.872,56.715,19.2833
26/06/2024 10:31:16.000,19.5941,31.5159,1.58,7.873,56.584,19.2842
26/06/2024 10:32:16.000,19.6019,31.5143,1.58,7.874,56.714,19.2843
26/06/2024 10:33:16.000,19.6051,31.5143,1.58,7.875,56.711,19.2847
26/06/2024 10:34:16.000,19.6075,31.5133,1.58,7.876,56.624,19.2849
26/06/2024 10:35:16.000,19.6090,31.5123,1.58,7.877,56.609,19.2850
26/06/2024 10:36:16.000,19.6098,31.5126,1.57,7.877,56.537,19.2853
26/06/2024 10:37:16.000,19.6100,31.5129,1.57,7.878,56.541,19.2857
26/06/2024 10:38:16.000,19.6098,31.5130,1.57,7.879,56.609,19.2862
26/06/2024 10:39:16.000,19.6101,31.5143,1.57,7.879,56.502,19.2846
26/06/2024 10:40:16.000,19.6112,31.5121,1.57,7.879,56.602,19.2860
26/06/2024 10:41:16.000,19.6107,31.5127,1.57,7.880,56.586,19.2860
26/06/2024 10:42:16.000,19.6106,31.5134,1.57,7.880,56.649,19.2868
26/06/2024 10:43:16.000,19.6123,31.5126,1.56,7.881,56.610,19.2868
26/06/2024 10:44:16.000,19.6114,31.5137,1.57,7.881,56.650,19.2871
26/06/2024 10:45:16.000,19.6122,31.5129,1.56,7.881,56.736,19.2873
26/06/2024 10:46:16.000,19.6121,31.5134,1.56,7.882,56.567,19.2875
26/06/2024 10:47:16.000,19.6127,31.5134,1.56,7.882,56.661,19.2876
26/06/2024 10:48:16.000,19.6142,31.5143,1.56,7.882,56.562,19.2880
26/06/2024 10:49:16.000,19.6147,31.5137,1.56,7.882,56.503,19.2888
26/06/2024 10:50:16.000,19.6136,31.5138,1.56,7.883,56.540,19.2883
26/06/2024 10:51:16.000,19.6133,31.5134,1.57,7.883,56.548,19.2887
26/06/2024 10:52:16.000,19.6166,31.5131,1.57,7.884,56.640,19.2887
26/06/2024 10:53:16.000,19.6145,31.5141,1.56,7.884,56.637,19.2891
26/06/2024 10:54:16.000,19.6158,31.5135,1.56,7.884,56.606,19.2901
26/06/2024 10:55:16.000,19.6155,31.5127,1.57,7.884,56.616,19.2895
26/06/2024 10:56:16.000,19.6143,31.5148,1.57,7.885,56.612,19.2903
26/06/2024 10:57:16.000,19.6159,31.5128,1.57,7.885,56.612,19.2906
