Cruise namePNNL Tank
cast nameCast 175
cruise start date15/08/2023
cruise end date15/08/2023
11/07/2024 10:18:03.000,21.7747,32.2089,1.47,8.655,56.177,21.2803
11/07/2024 10:19:03.000,21.7757,32.2067,1.47,8.658,56.173,21.2799
11/07/2024 10:20:03.000,21.7765,32.2073,1.48,8.659,56.141,21.2797
11/07/2024 10:21:03.000,21.7724,32.2072,1.48,8.659,56.194,21.2788
11/07/2024 10:22:03.000,21.7729,32.2085,1.48,8.659,56.141,21.2800
11/07/2024 10:23:03.000,21.7748,32.2087,1.48,8.659,56.264,21.2796
11/07/2024 10:24:03.000,21.7735,32.2071,1.49,8.659,56.242,21.2799
11/07/2024 10:25:03.000,21.7737,32.2100,1.49,8.659,56.196,21.2805
11/07/2024 10:26:03.000,21.7730,32.2074,1.49,8.659,56.144,21.2793
11/07/2024 10:27:03.000,21.7714,32.2068,1.49,8.659,56.143,21.2802
11/07/2024 10:28:03.000,21.7682,32.2071,1.49,8.659,56.195,21.2807
11/07/2024 10:29:03.000,21.7691,32.2108,1.49,8.659,56.351,21.2804
11/07/2024 10:30:03.000,21.7728,32.2103,1.49,8.658,56.361,21.2798
11/07/2024 10:31:03.000,21.7727,32.2060,1.49,8.658,56.438,21.2793
11/07/2024 10:32:03.000,21.7700,32.2115,1.50,8.658,56.183,21.2805
11/07/2024 10:33:03.000,21.7729,32.2100,1.50,8.658,56.316,21.2797
11/07/2024 10:34:03.000,21.7717,32.2078,1.50,8.658,56.294,21.2798
11/07/2024 10:35:03.000,21.7692,32.2075,1.50,8.658,56.224,21.2800
11/07/2024 10:36:03.000,21.7687,32.2104,1.50,8.657,56.260,21.2797
11/07/2024 10:37:03.000,21.7706,32.2077,1.50,8.657,56.128,21.2790
11/07/2024 10:38:03.000,21.7704,32.2103,1.50,8.657,56.203,21.2789
11/07/2024 10:39:03.000,21.7740,32.2108,1.50,8.657,56.199,21.2792
11/07/2024 10:40:03.000,21.7745,32.2086,1.50,8.657,56.191,21.2783
11/07/2024 10:41:03.000,21.7760,32.2113,1.50,8.657,56.171,21.2781
11/07/2024 10:42:03.000,21.7777,32.2085,1.50,8.657,56.278,21.2799
11/07/2024 10:43:03.000,21.7752,32.2078,1.50,8.657,56.211,21.2785
11/07/2024 10:44:03.000,21.7714,32.2084,1.50,8.656,56.199,21.2788
11/07/2024 10:45:03.000,21.7729,32.2106,1.50,8.656,56.301,21.2796
11/07/2024 10:46:03.000,21.7709,32.2078,1.50,8.656,56.326,21.2798
11/07/2024 10:47:03.000,21.7689,32.2076,1.50,8.656,56.326,21.2799
11/07/2024 10:48:03.000,21.7676,32.2080,1.50,8.656,56.280,21.2801
11/07/2024 10:49:03.000,21.7671,32.2090,1.50,8.655,56.263,21.2803
11/07/2024 10:50:03.000,21.7656,32.2096,1.50,8.655,56.175,21.2802
11/07/2024 10:51:03.000,21.7703,32.2103,1.50,8.655,56.235,21.2785
11/07/2024 10:52:03.000,21.7697,32.2085,1.50,8.655,56.202,21.2793
11/07/2024 10:53:03.000,21.7672,32.2113,1.51,8.655,56.193,21.2801
11/07/2024 10:54:03.000,21.7692,32.2104,1.51,8.655,56.336,21.2801
11/07/2024 10:55:03.000,21.7702,32.2096,1.51,8.654,56.282,21.2797
11/07/2024 10:56:03.000,21.7676,32.2080,1.51,8.654,56.245,21.2807
11/07/2024 10:57:03.000,21.7660,32.2104,1.51,8.654,56.283,21.2794
11/07/2024 10:58:03.000,21.7658,32.2106,1.51,8.654,56.221,21.2799
11/07/2024 10:59:03.000,21.7696,32.2076,1.51,8.654,56.228,21.2797
11/07/2024 11:00:03.000,21.7669,32.2130,1.51,8.654,56.341,21.2804
11/07/2024 11:01:03.000,21.7715,32.2100,1.51,8.654,56.297,21.2804
11/07/2024 11:02:03.000,21.7694,32.2100,1.51,8.654,56.229,21.2800
11/07/2024 11:03:03.000,21.7692,32.2107,1.51,8.653,56.209,21.2808
11/07/2024 11:04:03.000,21.7698,32.2080,1.51,8.653,56.309,21.2796
11/07/2024 11:05:03.000,21.7660,32.2108,1.51,8.653,56.171,21.2809
11/07/2024 11:06:03.000,21.7682,32.2111,1.51,8.653,56.161,21.2801
11/07/2024 11:07:03.000,21.7689,32.2108,1.51,8.653,56.115,21.2786
