Cruise namePNNL Tank
cast nameCast 179
cruise start date15/08/2023
cruise end date15/08/2023
15/07/2024 10:22:56.000,21.9698,32.4636,1.54,8.369,56.663,21.4934
15/07/2024 10:23:56.000,21.9687,32.4633,1.52,8.373,56.769,21.4935
15/07/2024 10:24:56.000,21.9655,32.4621,1.49,8.374,56.654,21.4932
15/07/2024 10:25:56.000,21.9642,32.4607,1.47,8.375,56.634,21.4930
15/07/2024 10:26:56.000,21.9592,32.4625,1.44,8.376,56.754,21.4926
15/07/2024 10:27:56.000,21.9595,32.4617,1.44,8.376,56.671,21.4925
15/07/2024 10:28:56.000,21.9583,32.4634,1.42,8.376,56.685,21.4928
15/07/2024 10:29:56.000,21.9575,32.4643,1.45,8.376,56.694,21.4920
15/07/2024 10:30:56.000,21.9585,32.4644,1.43,8.376,56.669,21.4919
15/07/2024 10:31:56.000,21.9586,32.4639,1.42,8.377,56.750,21.4920
15/07/2024 10:32:56.000,21.9593,32.4654,1.42,8.377,56.810,21.4910
15/07/2024 10:33:56.000,21.9597,32.4644,1.42,8.377,56.718,21.4910
15/07/2024 10:34:56.000,21.9606,32.4638,1.42,8.376,56.819,21.4903
15/07/2024 10:35:56.000,21.9599,32.4650,1.41,8.377,56.707,21.4906
15/07/2024 10:36:56.000,21.9587,32.4645,1.41,8.377,56.692,21.4899
15/07/2024 10:37:56.000,21.9572,32.4630,1.41,8.377,56.671,21.4891
15/07/2024 10:38:56.000,21.9560,32.4652,1.40,8.377,56.753,21.4896
15/07/2024 10:39:56.000,21.9568,32.4646,1.41,8.377,56.737,21.4897
15/07/2024 10:40:56.000,21.9554,32.4648,1.40,8.377,56.806,21.4902
15/07/2024 10:41:56.000,21.9557,32.4653,1.39,8.377,56.653,21.4892
15/07/2024 10:42:56.000,21.9557,32.4648,1.40,8.377,56.836,21.4887
15/07/2024 10:43:56.000,21.9570,32.4661,1.40,8.377,56.666,21.4896
15/07/2024 10:44:56.000,21.9573,32.4661,1.40,8.376,56.771,21.4894
15/07/2024 10:45:56.000,21.9577,32.4629,1.40,8.376,56.810,21.4889
15/07/2024 10:46:56.000,21.9553,32.4660,1.39,8.376,56.797,21.4889
15/07/2024 10:47:56.000,21.9553,32.4656,1.39,8.376,56.856,21.4882
15/07/2024 10:48:56.000,21.9552,32.4651,1.39,8.376,56.793,21.4886
15/07/2024 10:49:56.000,21.9555,32.4660,1.39,8.376,56.737,21.4884
15/07/2024 10:50:56.000,21.9582,32.4657,1.39,8.376,56.680,21.4880
15/07/2024 10:51:56.000,21.9576,32.4639,1.40,8.376,56.773,21.4876
15/07/2024 10:52:56.000,21.9566,32.4666,1.39,8.376,56.762,21.4876
15/07/2024 10:53:56.000,21.9570,32.4663,1.39,8.376,56.613,21.4869
15/07/2024 10:54:56.000,21.9578,32.4656,1.41,8.376,56.668,21.4871
15/07/2024 10:55:56.000,21.9566,32.4661,1.39,8.376,56.731,21.4875
15/07/2024 10:56:56.000,21.9571,32.4678,1.39,8.376,56.744,21.4868
15/07/2024 10:57:56.000,21.9592,32.4641,1.40,8.376,56.757,21.4868
15/07/2024 10:58:56.000,21.9584,32.4658,1.40,8.376,56.738,21.4865
15/07/2024 10:59:56.000,21.9577,32.4653,1.39,8.376,56.685,21.4867
15/07/2024 11:00:56.000,21.9583,32.4658,1.38,8.376,56.807,21.4854
15/07/2024 11:01:56.000,21.9579,32.4654,1.39,8.376,56.769,21.4860
15/07/2024 11:02:56.000,21.9588,32.4653,1.39,8.376,56.617,21.4862
15/07/2024 11:03:56.000,21.9576,32.4659,1.38,8.376,56.608,21.4856
15/07/2024 11:04:56.000,21.9573,32.4664,1.39,8.376,56.607,21.4863
15/07/2024 11:05:56.000,21.9569,32.4651,1.39,8.376,56.711,21.4858
15/07/2024 11:06:56.000,21.9565,32.4666,1.38,8.376,56.669,21.4842
15/07/2024 11:07:56.000,21.9565,32.4678,1.39,8.376,56.650,21.4839
15/07/2024 11:08:56.000,21.9572,32.4689,1.37,8.376,56.653,21.4834
15/07/2024 11:09:56.000,21.9575,32.4686,1.39,8.376,56.632,21.4831
15/07/2024 11:10:56.000,21.9568,32.4663,1.39,8.376,56.665,21.4830
15/07/2024 11:11:56.000,21.9564,32.4683,1.39,8.377,56.578,21.4834
15/07/2024 11:12:56.000,21.9576,32.4682,1.39,8.377,56.655,21.4820
15/07/2024 11:13:56.000,21.9587,32.4677,1.38,8.377,56.581,21.4828
15/07/2024 11:14:56.000,21.9597,32.4651,1.39,8.377,56.745,21.4827
15/07/2024 11:15:56.000,21.9587,32.4020,1.39,8.377,56.874,21.4818
15/07/2024 11:16:56.000,21.8186,32.3570,1.41,8.377,56.955,21.4786
15/07/2024 11:17:56.000,21.7331,32.4844,1.40,8.377,58.023,21.4861
15/07/2024 11:18:56.000,21.7016,32.4346,1.40,8.376,56.277,21.4877
15/07/2024 11:19:56.000,21.7154,32.4804,1.40,8.376,59.450,21.4867
15/07/2024 11:20:56.000,21.6907,32.4235,1.40,8.376,56.102,21.4897
15/07/2024 11:21:56.000,21.6773,32.5256,1.40,8.376,55.999,21.4859
15/07/2024 11:22:56.000,21.7736,32.5143,1.39,8.375,56.021,21.4866
15/07/2024 11:23:56.000,21.8416,32.4965,1.40,8.375,56.046,21.4857
15/07/2024 11:24:56.000,21.8775,32.4833,1.40,8.376,56.029,21.4853
15/07/2024 11:25:56.000,21.8946,32.4794,1.40,8.376,56.041,21.4866
15/07/2024 11:26:56.000,21.9035,32.4719,1.41,8.376,56.007,21.4858
15/07/2024 11:27:56.000,21.9053,32.4712,1.41,8.376,56.012,21.4850
15/07/2024 11:28:56.000,21.9079,32.4705,1.41,8.377,56.033,21.4859
15/07/2024 11:29:56.000,21.9085,32.4730,1.42,8.377,55.983,21.4859
15/07/2024 11:30:56.000,21.9125,32.4717,1.42,8.377,56.014,21.4864
15/07/2024 11:31:56.000,21.9137,32.4718,1.42,8.377,56.005,21.4859
15/07/2024 11:32:56.000,21.9162,32.4693,1.42,8.377,55.919,21.4858
15/07/2024 11:33:56.000,21.9147,32.4697,1.44,8.377,55.893,21.4861
15/07/2024 11:34:56.000,21.9169,32.4719,1.43,8.377,56.081,21.4859
15/07/2024 11:35:56.000,21.9176,32.4697,1.44,8.377,55.975,21.4860
15/07/2024 11:36:56.000,21.9156,32.4667,1.44,8.377,56.038,21.4855
15/07/2024 11:37:56.000,21.9120,32.4695,1.45,8.377,55.956,21.4857
15/07/2024 11:38:56.000,21.9110,32.4695,1.44,8.377,55.929,21.4857
15/07/2024 11:39:56.000,21.9120,32.4715,1.44,8.377,56.056,21.4858
15/07/2024 11:40:56.000,21.9147,32.4708,1.45,8.377,55.923,21.4858
15/07/2024 11:41:56.000,21.9142,32.4711,1.45,8.377,55.970,21.4856
15/07/2024 11:42:56.000,21.9144,32.4687,1.45,8.377,55.954,21.4859
15/07/2024 11:43:56.000,21.9122,32.4712,1.45,8.377,56.081,21.4855
15/07/2024 11:44:56.000,21.9125,32.4709,1.45,8.377,55.983,21.4850
15/07/2024 11:45:56.000,21.9141,32.4725,1.45,8.377,55.954,21.4852
15/07/2024 11:46:56.000,21.9167,32.4732,1.45,8.377,56.194,21.4852
15/07/2024 11:47:56.000,21.9178,32.4702,1.45,8.377,56.007,21.4852
15/07/2024 11:48:56.000,21.9175,32.4708,1.45,8.377,55.990,21.4850
15/07/2024 11:49:56.000,21.9170,32.4730,1.47,8.377,56.022,21.4850
15/07/2024 11:50:56.000,21.9192,32.4711,1.46,8.377,56.025,21.4851
15/07/2024 11:51:56.000,21.9191,32.4698,1.46,8.377,56.051,21.4848
15/07/2024 11:52:56.000,21.9170,32.4717,1.47,8.377,56.060,21.4849
15/07/2024 11:53:56.000,21.9197,32.4728,1.46,8.377,56.113,21.4849
15/07/2024 11:54:56.000,21.9201,32.4714,1.46,8.377,56.089,21.4849
15/07/2024 11:55:56.000,21.9200,32.4699,1.46,8.377,56.234,21.4853
15/07/2024 11:56:56.000,21.9184,32.4689,1.45,8.377,56.137,21.4850
15/07/2024 11:57:56.000,21.9165,32.4717,1.45,8.377,56.102,21.4845
15/07/2024 11:58:56.000,21.9165,32.4700,1.46,8.377,56.026,21.4844
15/07/2024 11:59:56.000,21.9148,32.4718,1.46,8.377,55.954,21.4844
15/07/2024 12:00:56.000,21.9160,32.4733,1.46,8.377,56.112,21.4852
15/07/2024 12:01:56.000,21.9196,32.4717,1.46,8.377,56.042,21.4839
15/07/2024 12:02:56.000,21.9191,32.4713,1.46,8.378,56.124,21.4848
15/07/2024 12:03:56.000,21.9188,32.4732,1.45,8.378,56.063,21.4852
15/07/2024 12:04:56.000,21.9212,32.4729,1.45,8.377,56.095,21.4836
15/07/2024 12:05:56.000,21.9228,32.4716,1.47,8.377,56.053,21.4849
15/07/2024 12:06:56.000,21.9218,32.4714,1.46,8.377,56.083,21.4847
15/07/2024 12:07:56.000,21.9216,32.4720,1.46,8.378,56.089,21.4845
15/07/2024 12:08:56.000,21.9196,32.4710,1.47,8.378,56.065,21.4843
15/07/2024 12:09:56.000,21.9189,32.4720,1.46,8.378,56.049,21.4847
15/07/2024 12:10:56.000,21.9212,32.4712,1.47,8.378,56.088,21.4847
15/07/2024 12:11:56.000,21.9215,32.4712,1.46,8.378,56.062,21.4842
15/07/2024 12:12:56.000,21.9207,32.4726,1.46,8.378,55.911,21.4849
15/07/2024 12:13:56.000,21.9219,32.4707,1.47,8.378,56.068,21.4845
15/07/2024 12:14:56.000,21.9189,32.4711,1.45,8.378,55.996,21.4843
15/07/2024 12:15:56.000,21.9191,32.4719,1.46,8.378,56.071,21.4844
15/07/2024 12:16:56.000,21.9193,32.4719,1.46,8.378,56.112,21.4842
15/07/2024 12:17:56.000,21.9194,32.4719,1.46,8.378,56.105,21.4845
15/07/2024 12:18:56.000,21.9189,32.4722,1.45,8.378,56.076,21.4847
15/07/2024 12:19:56.000,21.9170,32.4731,1.46,8.379,56.062,21.4837
